uri,cid,text,created_at,keyword,lang,author_handle,author_did,author_display_name,author_description,author_avatar,author_followers_count,author_following_count,author_posts_count,author_verified,like_count,repost_count,reply_count,total_engagement,word_count,char_count,hashtag_count,mention_count,url_count,hashtags,mentions,has_media,is_reply
at://did:plc:ab3hb5knartyplesrbflf5sm/app.bsky.feed.post/3m2jqnww6tk25,bafyreifq6o56x6m6drs3gt4fdioshcxhom3hwarqp2ch5dcvmjy5bva5na,"Who were the two arrested by the way for handing out hundreds of homes? In East London whilst I remain homeless 

Can we see faces and names?

@skynewsrss.bsky.social 
@financialtimes.com",2025-10-06T13:44:50.652Z,homeless,en,realmoniquelewis.bsky.social,did:plc:ab3hb5knartyplesrbflf5sm,Monique Lewis,,https://cdn.bsky.app/img/avatar/plain/did:plc:ab3hb5knartyplesrbflf5sm/bafkreighnwdt2gwq3ivlavom3s4jb27bfcdeclnroou7pn6wqq4uicjwtq@jpeg,38,12,11769,False,0,0,0,0,29,187,0,2,0,,"@skynewsrss.bsky.social,@financialtimes.com",False,False
at://did:plc:m6hiyqsob2ktafwtbf2vwxun/app.bsky.feed.post/3m2jqmqqpwc2y,bafyreibs3x6ouwlhxiildylb5jycb6f7vkoud4knctvglhttsja6qfsdxm,"Seattle has a housing shortage, so homelessness is a chronic problem. After college I briefly volunteered at a homeless shelter there. I've worked with people with chronic medical issues, but working with chronically homeless people is the toughest work I ever did.",2025-10-06T13:44:10.629Z,homeless,en,ergoone.bsky.social,did:plc:m6hiyqsob2ktafwtbf2vwxun,Catherine Jefferson,,https://cdn.bsky.app/img/avatar/plain/did:plc:m6hiyqsob2ktafwtbf2vwxun/bafkreicvwj6wdd3ubjimwougtpkzjwsjv3vbqmkeefqtnjnk3lh2avxfsa@jpeg,1908,1149,5589,False,0,0,1,1,42,265,0,0,0,,,False,True
at://did:plc:5ztd7cuf55oc6xpxzdxzvwdu/app.bsky.feed.post/3m2jqmk6zxk2w,bafyreihl5c66lrqsf7onrfverfkls32clphemt5tlz2rh2pkpuj5ul2gw4,My mom was just told by her mechanic’s wife that he will not work on her car anymore. My mom helps the homeless people that live near their shop. Takes them to medical appts and store. Wife said she doesn’t like “those” people and doesn’t want my mother’s biz bc she hangs out with them.,2025-10-06T13:44:03.758Z,homeless,en,non-trumpie.bsky.social,did:plc:5ztd7cuf55oc6xpxzdxzvwdu,NT,,https://cdn.bsky.app/img/avatar/plain/did:plc:5ztd7cuf55oc6xpxzdxzvwdu/bafkreiccxlgyqhlbumkzjcozqyxxjbsj2f42ci6nmoe646eb4fsxh3hs6q@jpeg,340,252,1492,False,3,0,1,4,55,287,0,0,0,,,False,True
at://did:plc:tjicwe5lfdlszwure3srxxzz/app.bsky.feed.post/3m2jqlk6wi22v,bafyreifswwmx3ctpup6m672n7iuop6y5d2twqep7bxmryd6r65lwvzcdje,Please no. Gavin Newsom is already throwing trans people under the bus and having photo ops terrorizing homeless people. He'd sooner turn the Democrats into Republican Lite than run a campaign about actually making life better for people because that might hurt the rich donors.,2025-10-06T13:43:30.200Z,homeless,en,denmachi.dev,did:plc:tjicwe5lfdlszwure3srxxzz,Alec,,https://cdn.bsky.app/img/avatar/plain/did:plc:tjicwe5lfdlszwure3srxxzz/bafkreihglfapn46pnfxxhc26obxtvb2btal325kdf3qhuxtlhkuou2d5nu@jpeg,35,62,142,False,0,0,0,0,45,278,0,0,0,,,False,True
at://did:plc:pz4fy47xheb5okh7ot3zgwrv/app.bsky.feed.post/3m2jqjhrfus2h,bafyreifqtq7jzuleduqkuxqba2maf5bwqe4huoxa425big7357onctmuym,"type of place. the reason was the cost was high, the care abominable to felonious.  those aging out of the group homes either hit the road---homeless, or if qualifying, got medicaid nursing homes for their life.  both options were expensive and bad for the people needing help.",2025-10-06T13:42:20.551Z,homeless,en,haterofhate.bsky.social,did:plc:pz4fy47xheb5okh7ot3zgwrv,,,https://cdn.bsky.app/img/avatar/plain/did:plc:pz4fy47xheb5okh7ot3zgwrv/bafkreiatvbvqe3ckrnqywwwxjrcwwxam53nvhob63cvr2o6xjevsmcmwvy@jpeg,1362,1281,2813,False,0,0,0,0,47,277,0,0,0,,,False,True
at://did:plc:letiaq2sxesu34pzxurs5yji/app.bsky.feed.post/3m2jqjgpfyc23,bafyreie2m5mpy4oe5ffhurvmwqqa76jzpf4zmnycchfadeecn33ztuhthu,"So many of the homeless are old Americans. Many of them are veterans, especially in Florida.",2025-10-06T13:42:19.436Z,homeless,en,limelightonyou.bsky.social,did:plc:letiaq2sxesu34pzxurs5yji,Mary Hess,,https://cdn.bsky.app/img/avatar/plain/did:plc:letiaq2sxesu34pzxurs5yji/bafkreihtkdducksgz5sfone54jsj3iobmxvwvbyaoborkjbhfqownhibse@jpeg,4792,5527,15944,False,0,0,0,0,16,92,0,0,0,,,False,True
at://did:plc:gdwkoopf6y52hxeobbnuwrka/app.bsky.feed.post/3m2jqfy4lsc2a,bafyreigvjm5rgjpuhz23wi3vxwedztpsrmtcuqlbtjo5vde76ijbufnm5y,"""I know this minimum wage job is all that's keeping you from being homeless, so if you want to keep you'll breastfeed my child so I have time to browse cookware!""",2025-10-06T13:40:23.478Z,homeless,en,blametag.bsky.social,did:plc:gdwkoopf6y52hxeobbnuwrka,Blame Tag 🏷️,,https://cdn.bsky.app/img/avatar/plain/did:plc:gdwkoopf6y52hxeobbnuwrka/bafkreiar6dxt7srfwf6qiqyn7g4lz3num2kkedyu5l45oo2uhgd4rxg33m@jpeg,924,921,11593,False,0,0,1,1,31,162,0,0,0,,,False,True
at://did:plc:lcterd7juvbwea6656wugzs7/app.bsky.feed.post/3m2jq2ue6222g,bafyreibe63prgdcalj6fpwcn35vek4gmyvtq62voqju6uxn6tecye7igo4,"I was visiting Portland all last week, lots of homeless people but very peaceful, a few rightful peaceful protests going on, no fires, no riots.  That wont happen till Trump turns our own corrupt military on us and they will beto blame",2025-10-06T13:34:10.432Z,homeless,en,cheetahbarn.bsky.social,did:plc:lcterd7juvbwea6656wugzs7,Wohpe Shores,,https://cdn.bsky.app/img/avatar/plain/did:plc:lcterd7juvbwea6656wugzs7/bafkreib7nivzsxf7pmasgx3jcdax43sz6iuq6nkcykbvgb5cwz5gjop7uy@jpeg,119,39,98,False,1,1,1,3,42,235,0,0,0,,,False,True
at://did:plc:3mp6ixkufgb4igojgbe3axt5/app.bsky.feed.post/3m2jpvc6mt22o,bafyreigzujf4oy23dmhnxjtpjx2ed6j3kthwmaue4mu7ywf5txoipsvare,"Magats should be careful about advocating involuntary incarceration of mentally ill homeless people. 

Taking joy in the suffering of others is evidence of a mental illness.",2025-10-06T13:31:03.603Z,homeless,en,yelvington.com,did:plc:3mp6ixkufgb4igojgbe3axt5,Steve Yelvington,,https://cdn.bsky.app/img/avatar/plain/did:plc:3mp6ixkufgb4igojgbe3axt5/bafkreie3ypanreamyx7atcynkgc7c746kc3zu5lxpd4ehxwsbohh3y3dk4@jpeg,238,605,668,False,1,0,0,1,26,173,0,0,0,,,False,False
at://did:plc:wvam3devilf7s6n7xivio6co/app.bsky.feed.post/3m2jpuwf2s22a,bafyreiduixyj5xnll5zha776onsfvsq3bftbvekzqzycbloa6dkjowxagm,"It turns out that when you HELP the homeless and treat them like actual people instead of arresting them or stigmatizing their situation, it's better for society writ large.

#EveryoneIsHuman.",2025-10-06T13:30:51.230Z,homeless,en,demsec.bsky.social,did:plc:wvam3devilf7s6n7xivio6co,DEMSEC,,https://cdn.bsky.app/img/avatar/plain/did:plc:wvam3devilf7s6n7xivio6co/bafkreievbrtngtxrvlvolpfgr6fxm2xpwfqsbklmgnbyfp4blf3if4tmba@jpeg,2053,2196,946,False,0,0,0,0,30,192,1,0,0,#EveryoneIsHuman.,,True,False
at://did:plc:d2pp4sbgpp5cdafu25mgwuh5/app.bsky.feed.post/3m2jpuq5ts22f,bafyreihelxndsusbdm7nkbbcitakzxx3pa4thzvwpzcnskwkg4yqqabgba,"I just don't understand people like Musk and Bezos. If I were a billionaire, I would make it my mission to fix things. I'd be like Batman. Homeless veterans? I don't think so. Hungry kids? Not on my watch. But all they want is more.",2025-10-06T13:30:44.705Z,homeless,en,forestdweller69.bsky.social,did:plc:d2pp4sbgpp5cdafu25mgwuh5,,,https://cdn.bsky.app/img/avatar/plain/did:plc:d2pp4sbgpp5cdafu25mgwuh5/bafkreia7pqa7wdwhhcv7tomejhiadoaw3j24bphuxlp2ibmaao2yafcvam@jpeg,806,439,603,False,1,0,0,1,45,232,0,0,0,,,False,True
at://did:plc:mirb5cb3pagycmd54g25is52/app.bsky.feed.post/3m2jprezeu22f,bafyreievdvgcpm7dalqrvofsmezisao45pwk5tqq3c5fay64mx4jfbutny,"99%. Think about this. Think about how many #families you would help from not only being #homeless, but by ending the post separation abuse, the coercive control, stalking, & more, & yes absolutely #pets must be included, because they’re #family. #DoSomething #Help nnedv.org/content/abou...",2025-10-06T13:28:52.359Z,homeless,en,lillijla28.bsky.social,did:plc:mirb5cb3pagycmd54g25is52,Lilli,,https://cdn.bsky.app/img/avatar/plain/did:plc:mirb5cb3pagycmd54g25is52/bafkreibofspj5oqi4clrwzqybl5dwmq2r2q6uszusppnlatmhhgxpd664m@jpeg,82,3,299,False,0,0,1,1,43,291,6,0,0,"#families,#homeless,,#pets,#family.,#DoSomething,#Help",,True,True
at://did:plc:m6hiyqsob2ktafwtbf2vwxun/app.bsky.feed.post/3m2jprcjpzk2y,bafyreicbr2rl2x2ovoothunsghcmj2r7ni2gvwpmfszvbv3jqxvgvlqtum,Brilliantly written story of a heartbreaking situation made worse by blame shifting and *stupid* decisions. I hope Seattle's homeless get the help they need in the future!,2025-10-06T13:28:49.749Z,homeless,en,ergoone.bsky.social,did:plc:m6hiyqsob2ktafwtbf2vwxun,Catherine Jefferson,,https://cdn.bsky.app/img/avatar/plain/did:plc:m6hiyqsob2ktafwtbf2vwxun/bafkreicvwj6wdd3ubjimwougtpkzjwsjv3vbqmkeefqtnjnk3lh2avxfsa@jpeg,1908,1149,5589,False,0,0,0,0,27,171,0,0,0,,,False,True
at://did:plc:3ltsziuodekvpalwz7r6x44c/app.bsky.feed.post/3m2jpr77hn222,bafyreiab33z44q5edpfgnnbtcygnnfkx4jkusqp5co376vlbjbzjhuqt4e,"we are homeless and fundraising for survival and certificate of citizenship.

please share. please help.
gofund.me/deec2a49d",2025-10-06T13:28:46.259Z,homeless,en,sndesireecha.bsky.social,did:plc:3ltsziuodekvpalwz7r6x44c,SN Désirée Cha,,https://cdn.bsky.app/img/avatar/plain/did:plc:3ltsziuodekvpalwz7r6x44c/bafkreibz5cextei2g42hxj4z36odzfdmflpcqfsrlqx7nijqr3swxxnc5u@jpeg,198,152,541,False,0,0,0,0,16,124,0,0,0,,,True,False
at://did:plc:4pejbljhc5efluypnafynlbe/app.bsky.feed.post/3m2jpjgij4c2l,bafyreigxzh7vxxdixsropb6ur6afrsq3gnzrwi2cc7tmcupd4hc5ccwsyy,"🚨🚨🚨
I am Hammam and my brother Aboud, who has autism, from Gaza. We are appealing to you. We are homeless without shelter or a tent ⛺️
We haven’t received any donations for two days
We are appealing to you to help us and support us so that we can buy a tent & food
Plz Help🤲🤲
 tinyurl.com/nursehammam",2025-10-06T13:24:25.467Z,homeless,ar,aboodshn1.bsky.social,did:plc:4pejbljhc5efluypnafynlbe,Hammam🇵🇸🍉,,https://cdn.bsky.app/img/avatar/plain/did:plc:4pejbljhc5efluypnafynlbe/bafkreidnnnoseli25u6sl7trcysnuvpzg6q3h5mkdbhfnzfaelor3djbci@jpeg,5,4,1,False,6,4,1,11,58,300,0,0,0,,,True,False
at://did:plc:vbjt34xi2fiib7fslbuyzame/app.bsky.feed.post/3m2jpffax7s22,bafyreifgw77rppnuvoaykzbfrqrtkwgfs35bmuab55dk73qmgkcdvysy6a,"-- wouldn't place on any other citizen in their own home.

Treat it like any other apartment building with regards to category 1 drugs, prostitution, whatever. 4th Amendment applies to homeless people.

Homeless people are not ""stray animals"" re: the animal shelter analogy in the 2nd article.
4/5",2025-10-06T13:22:09.955Z,homeless,en,malkavianbean.bsky.social,did:plc:vbjt34xi2fiib7fslbuyzame,"Bean, the Malkavian -- Anti-FishMalk",,https://cdn.bsky.app/img/avatar/plain/did:plc:vbjt34xi2fiib7fslbuyzame/bafkreigo42qewtwuzdagajnavrzj5cuoivjwh5umwgcbntknjy7447nr4a@jpeg,1726,1194,8363,False,0,0,1,1,48,297,0,0,0,,,False,True
at://did:plc:xqhhn7kfum5mf2rwb3dnjlu6/app.bsky.feed.post/3m2jpb7k7cc24,bafyreib77o56lobin2vitbs2l3hocnwbl7buj2aelofygx5flkxbun3gzy,"When a homeless American citizen who doesn’t pay taxes goes to the emergency room, who pays for them? The American people? What is the difference between the two people? They are both human beings. But I bet the illegal person is working and would love to become a citizen if it was easier to do so.",2025-10-06T13:19:49.749Z,homeless,en,annie-lee.bsky.social,did:plc:xqhhn7kfum5mf2rwb3dnjlu6,annie-lee 🇨🇦,,https://cdn.bsky.app/img/avatar/plain/did:plc:xqhhn7kfum5mf2rwb3dnjlu6/bafkreigcequ45ogxdbxw2g6genx3qrh6eycpd62jucnffxmdwbdbtvzfwu@jpeg,8859,6176,2535,False,6,1,0,7,56,299,0,0,0,,,False,True
at://did:plc:mirb5cb3pagycmd54g25is52/app.bsky.feed.post/3m2jp7rwjdk2f,bafyreicqcnqhlrmvcjxyx44jt26o2i52umhypqssls6lhcuiqcytke2wby,"@housedemocrats.bsky.social if you do something to ensure the victim’s safety, support them they could leave. However you continue to ignore this, & that 99% of victims report financial abuse. Just how can victims leave with no money? Do you want them to be homeless? Haven’t they suffered enough?",2025-10-06T13:19:01.916Z,homeless,en,lillijla28.bsky.social,did:plc:mirb5cb3pagycmd54g25is52,Lilli,,https://cdn.bsky.app/img/avatar/plain/did:plc:mirb5cb3pagycmd54g25is52/bafkreibofspj5oqi4clrwzqybl5dwmq2r2q6uszusppnlatmhhgxpd664m@jpeg,82,3,299,False,0,0,1,1,48,297,0,1,0,,@housedemocrats.bsky.social,False,True
at://did:plc:frg3dih2tggclrqkt7ugclm6/app.bsky.feed.post/3m2jp3uydwk2n,bafyreidlorx2sve4ohjgorcmt7zymjdcwpzfpbeuw2olpntgpgk7wparp4,"Hello? China...,

A gang in usa, im homeless wrongfully because defamed. Unacceptable",2025-10-06T13:16:50.907Z,homeless,en,denverhusband.bsky.social,did:plc:frg3dih2tggclrqkt7ugclm6,Adam Saleh,,https://cdn.bsky.app/img/avatar/plain/did:plc:frg3dih2tggclrqkt7ugclm6/bafkreihyw7nnweabmlt6ctkp7uzt2llj5i5bhhh23wemuxjly36thu732u@jpeg,2,3,645,False,0,0,0,0,12,85,0,0,0,,,False,False
at://did:plc:mwdxebo5b7x5womg75cmv7tz/app.bsky.feed.post/3m2jowrviys2q,bafyreicg4aqgu5uyb3r6b6zvstct3e32xjzdxut6jarkqyrcacwxkbtv74,"This is Mayor Bruce Harrell’s fault. This is Council President Sara Nelson’s fault. This is City Attorney Ann Davidson’s fault. 

They are cruel. They would rather waste money brutalizing homeless people than help them. Vote them out in November",2025-10-06T13:13:59.896Z,homeless,en,poulchapman.bsky.social,did:plc:mwdxebo5b7x5womg75cmv7tz,Paul Chapman,,https://cdn.bsky.app/img/avatar/plain/did:plc:mwdxebo5b7x5womg75cmv7tz/bafkreidnmquncewbhqbhimnc3obmwfkqr2m7z3rhc5zkcpchm4svqqjkce@jpeg,1044,162,2287,False,33,1,1,35,39,245,0,0,0,,,False,True
at://did:plc:vbjt34xi2fiib7fslbuyzame/app.bsky.feed.post/3m2jotiaxbc22,bafyreibcf5xfvd4m5sumecw7qe5uurg2zijpobhm7dch6uu4ke7ytq7kkq,"2023, they were saying they were open to options, but that's almost always a lie to create a profit-stream for institutionalization.

Given that they had about 24 homeless people in 2023, 10 of which under 18, that's not a large cash-cow.
1/2",2025-10-06T13:12:09.122Z,homeless,en,malkavianbean.bsky.social,did:plc:vbjt34xi2fiib7fslbuyzame,"Bean, the Malkavian -- Anti-FishMalk",,https://cdn.bsky.app/img/avatar/plain/did:plc:vbjt34xi2fiib7fslbuyzame/bafkreigo42qewtwuzdagajnavrzj5cuoivjwh5umwgcbntknjy7447nr4a@jpeg,1726,1194,8363,False,0,0,1,1,42,242,0,0,0,,,True,True
at://did:plc:mpci5pjb6dplu4ofwh36pjii/app.bsky.feed.post/3m2jotbbyis2s,bafyreigmwb2mlecn6vfpvbu3jnsp3cawdxjnzi5evsk3fmsj6k3gypgoie,"@followers I know this is a huge ask but I see a lot of you helping others out so I’m giving it a shot. I have a lease signing today and the family is short of security deposit (currently homeless w/2 kids) @brummondL -Venmo
brummondlori@gmail.com PayPal
$BrummondL cashapp",2025-10-06T13:12:01.814Z,homeless,en,brummondl11.bsky.social,did:plc:mpci5pjb6dplu4ofwh36pjii,Lori,,https://cdn.bsky.app/img/avatar/plain/did:plc:mpci5pjb6dplu4ofwh36pjii/bafkreicbsn47evnanq5jcj72lybd5djmg3jnjaiuotaktpefrx7ijj56gq@jpeg,111,101,41,False,0,0,1,1,48,273,0,2,0,,"@followers,@brummondL",False,False
at://did:plc:gmba6ekj6hst7x6i4iqe23p2/app.bsky.feed.post/3m2jonox6dk2n,bafyreifkhcrbztbvntdv2fht755jdki6jq72yjrdp4fugd77cxnttm2zcm,I'm gonna do more at the next one in April if I'm not homeless.,2025-10-06T13:08:54.815Z,homeless,en,rocktb.bsky.social,did:plc:gmba6ekj6hst7x6i4iqe23p2,"Rocky, Hagane no Ronin (He/Him)",,https://cdn.bsky.app/img/avatar/plain/did:plc:gmba6ekj6hst7x6i4iqe23p2/bafkreicvwyquh6fkrlg3zx4pa26spxl5souktgxhepna35pxu5krfumtdu@jpeg,258,204,675,False,1,0,1,2,14,63,0,0,0,,,False,True
at://did:plc:7qlnwxkut4osbdgz37mzuzul/app.bsky.feed.post/3m2johu4fps2c,bafyreiapbxbmy7ooz6qj3vhlyrlzhjcdutcem5abjhenroktwklqmko72u,"""Record Homeless Children Is Fine, But Picking Jim Gavin Over One Of Us Is Unforgivable"" Fianna Fáil Members Call On Martin To Resign https://loom.ly/V_wZzBc",2025-10-06T06:05:38-07:00,homeless,en,waterfordwhispers.bsky.social,did:plc:7qlnwxkut4osbdgz37mzuzul,WWN,,https://cdn.bsky.app/img/avatar/plain/did:plc:7qlnwxkut4osbdgz37mzuzul/bafkreidjuz4wmgqffgdep3ihdfnapkkxztw7s2526ehdkjm5kwbwhmnlyu@jpeg,6644,0,1271,False,19,7,0,26,24,157,0,0,1,,,True,False
at://did:plc:dzrihludxkljwwo33zag63gh/app.bsky.feed.post/3m2jod4rpa22m,bafyreig424aljiiap6x7esoydjo7n4oa7y6npi5e3mbtqv2bchxg76lepa,"And apparently, jailing the homeless is government efficiency... creating work camps or just disappearing a few 1000, although inhuman, is efficiency.  The smile is either for public consumption or his imagination playing on his face.",2025-10-06T13:03:00.217Z,homeless,en,ewr1947.bsky.social,did:plc:dzrihludxkljwwo33zag63gh,,,https://cdn.bsky.app/img/avatar/plain/did:plc:dzrihludxkljwwo33zag63gh/bafkreiglwmjm7xccri7c3kzg7mrbnhgjxeo2lgyvl2rviyhjntn26yogpa@jpeg,907,103,2061,False,7,0,1,8,35,234,0,0,0,,,False,True
at://did:plc:yueoo6utqkzhz24ylbyxpjzh/app.bsky.feed.post/3m2jocidcsc2z,bafyreibtjod4pzgishb5pvj4jw2e2277jd3q2psrkb4lol4uzhrikvb6na,"#India: A Christian family has been left homeless and without access to basic amenities following a violent mob attack in Mukaram village, Sukma District, Chhattisgarh State, on the morning of 28 September.

Read more: www.csw.org.uk/2025/10/06/p...",2025-10-06T13:02:38.773Z,homeless,en,cswadvocacy.bsky.social,did:plc:yueoo6utqkzhz24ylbyxpjzh,CSW,,https://cdn.bsky.app/img/avatar/plain/did:plc:yueoo6utqkzhz24ylbyxpjzh/bafkreidjruwcs2oilkie7ivmzta5dmbznt33qo7just3hk7edaeoxwtfhi@jpeg,158,449,403,False,0,0,0,0,35,249,1,0,0,#India:,,True,False
at://did:plc:sblju4a66qwthmosnm4m7k4e/app.bsky.feed.post/3m2jo2iw6r224,bafyreics7mvzoi7mr4stpu3sxx6qvd6mothyocaf3ehspnayjpfuqbpcri,"Early last year, Seattle signed a $2.7 million lease extension to continue using a hotel’s rooms as shelter space for homeless people. Yet despite committing to pay the rent, the city stopped sending people there. @ashleyhiruko.bsky.social @kuow.org",2025-10-06T12:58:10.952Z,homeless,en,charlesornstein.bsky.social,did:plc:sblju4a66qwthmosnm4m7k4e,Charles Ornstein,,https://cdn.bsky.app/img/avatar/plain/did:plc:sblju4a66qwthmosnm4m7k4e/bafkreictin4cnfgrv2m2the4fq5nycybh7dkt6vmg34h7x7g3gqauukdcm@jpeg,46483,520,1487,False,21,10,0,31,37,249,0,2,0,,"@ashleyhiruko.bsky.social,@kuow.org",True,False
at://did:plc:3u6no2l6ta3gy37vmjbs6gap/app.bsky.feed.post/3m2jnzpl2pc2t,bafyreifvg6skoyj3zaw6xd2drucrmgdgiqq4ky4uivb3wzct7r7zuaq2p4,"#ToleranceIsLove.

We can't tolerate the poor, the sick, the weak, the homeless veteran, the single parent, the jobless?

Evangelicals are sowing intolerance.
MAGA wants to cherry-pick what they will or won't tolerate.

HUMANITY CANT AFFORD THESE KIND OF PEOPLE.

DONT.
TOLERATE.
THEM.",2025-10-06T12:57:44.377Z,homeless,en,my2centsay.bsky.social,did:plc:3u6no2l6ta3gy37vmjbs6gap,Dollyanna,,https://cdn.bsky.app/img/avatar/plain/did:plc:3u6no2l6ta3gy37vmjbs6gap/bafkreiavgk5ix3wz2fgways7r7mf3xudh5puoapgks3p23nje3kywfzrbe@jpeg,14741,21789,23058,False,0,0,0,0,42,285,1,0,0,#ToleranceIsLove.,,True,False
at://did:plc:y52hu7mf3jodfkwjsp56s2bg/app.bsky.feed.post/3m2jnx4txoc2c,bafyreih7erpwvblfae34i2woqeg7kiu6muv6pst7vvgni7vlrejnxur6zu,Interventions for stimulant use in people who are homeless or vulnerably housed: a scoping review of the evidence including trauma-informed approaches harmreductionjournal.biomedcentral.com/articles/10....,2025-10-06T12:56:17.638Z,homeless,en,carceralabolition.bsky.social,did:plc:y52hu7mf3jodfkwjsp56s2bg,Carceral Abolition,,https://cdn.bsky.app/img/avatar/plain/did:plc:y52hu7mf3jodfkwjsp56s2bg/bafkreiesxou45nd6wmjk6s6cd6i73wob7lg7jcmml6hzqmyok74ziufwh4@jpeg,1280,161,42536,False,0,0,0,0,22,205,0,0,0,,,True,False
at://did:plc:kmwfc2mqyw4ykzqrxwwxj6bu/app.bsky.feed.post/3m2jntnogu22x,bafyreiand4xnbhupz2sglbykwa3gsktywzcpgognov2ckqg5uvi3l3xuqq,"I’d add science, public transportation, homeless people and non fried foods.",2025-10-06T12:54:21.064Z,homeless,en,carelesswhisperer.bsky.social,did:plc:kmwfc2mqyw4ykzqrxwwxj6bu,,,https://cdn.bsky.app/img/avatar/plain/did:plc:kmwfc2mqyw4ykzqrxwwxj6bu/bafkreica4posijatf2hzdchpxkgdokiytmgtnfzzev72wrdhb2cdm2nawm@jpeg,892,239,8036,False,2,0,0,2,11,76,0,0,0,,,False,True
